MORRISSEY,ST,58,73 ,57 ,39 ,57 ,21 ,47 
SCULLY,ST,56,38 ,55 ,53 ,54 ,33 ,58 
MCHUGH,ST,56,54 ,56 ,50 ,55 ,22 ,49 
CURRAN,ST,53,56 ,55 ,43 ,55 ,18 ,43 
BANDA JR.,ST,52,70 ,47 ,38 ,49 ,16 ,49 
O'CONNOR,ST,52,55 ,51 ,42 ,50 ,17 ,54 
KEATING,ST,51,53 ,52 ,39 ,47 ,19 ,57 
DSANE,ST,50,69 ,49 ,36 ,47 ,18 ,52 
MOLLOY,CDM,58,52 ,45 ,54 ,50 ,58 ,60 
MCNAMEE,LM,56,73 ,49 ,52 ,56 ,19 ,49 
HANLON,RM,56,71 ,48 ,50 ,54 ,24 ,51 
HOUSTON,CM,55,59 ,54 ,51 ,53 ,54 ,69 
FUNSTON,CM,53,54 ,52 ,50 ,51 ,51 ,53 
HARKIN,CM,52,54 ,41 ,53 ,53 ,49 ,58 
BONNER,CM,50,67 ,35 ,49 ,49 ,41 ,55 
COLL,LB,57,65 ,32 ,46 ,54 ,53 ,61 
CANTWELL,CB,56,54 ,24 ,34 ,34 ,56 ,59 
COWAN,CB,55,63 ,38 ,49 ,44 ,54 ,55 
MCMONAGLE,CB,54,53 ,25 ,38 ,32 ,54 ,57 
MCNULTY,RB,54,59 ,25 ,34 ,40 ,59 ,68 
MAILEY,CB,54,55 ,26 ,34 ,34 ,54 ,59 
MAILEY,CB,53,54 ,29 ,49 ,47 ,52 ,56 
BOYLE,CB,49,60 ,26 ,27 ,31 ,47 ,56 
BRUSH,GK,57,57 ,57 ,55 ,63 ,53 ,54 
GALLAGHER,GK,53,54 ,55 ,54 ,52 ,41 ,53 
MCCARRON,GK,49,54 ,49 ,47 ,48 ,25 ,49 
