JEROME,ST,74,82 ,73 ,63 ,70 ,44 ,79 
OLIVEIRA,ST,74,72 ,73 ,63 ,74 ,39 ,75 
OLIVEIRA,ST,74,73 ,81 ,68 ,80 ,44 ,80 
LAFFERTY,ST,71,67 ,69 ,59 ,66 ,33 ,76 
WILDSCHUT,LW,67,83 ,66 ,63 ,70 ,35 ,74 
MORRIS,ST,60,72 ,57 ,44 ,56 ,32 ,69 
HOOLAHAN,CAM,77,63 ,68 ,76 ,77 ,45 ,49 
HOOLAHAN,CAM,77,63 ,68 ,76 ,77 ,45 ,49 
MULUMBU,CDM,76,65 ,62 ,67 ,71 ,74 ,79 
TETTEY,CDM,76,73 ,71 ,69 ,70 ,73 ,82 
BRADY,LM,76,81 ,69 ,75 ,75 ,63 ,68 
NAISMITH,CAM,76,77 ,73 ,66 ,76 ,50 ,79 
HOWSON,CM,75,68 ,71 ,72 ,72 ,57 ,71 
DORRANS,CM,74,67 ,70 ,77 ,74 ,59 ,65 
JARVIS,LM,74,81 ,63 ,68 ,78 ,39 ,55 
PRITCHARD,CAM,73,73 ,67 ,70 ,75 ,42 ,55 
MADDISON,CAM,68,76 ,65 ,65 ,72 ,24 ,44 
MURPHY,LM,66,84 ,61 ,59 ,68 ,27 ,54 
THOMPSON,CM,66,68 ,52 ,63 ,65 ,60 ,73 
MURPHY,LM,65,82 ,65 ,56 ,67 ,29 ,54 
CANÓS,RM,65,74 ,63 ,59 ,70 ,32 ,50 
MCGRANDLES,CM,60,68 ,55 ,57 ,66 ,42 ,55 
GODFREY,CM,58,65 ,43 ,54 ,57 ,56 ,67 
KLOSE,CB,77,50 ,42 ,58 ,48 ,79 ,75 
DIJKS,LB,76,79 ,40 ,63 ,67 ,75 ,81 
PINTO,RB,75,82 ,47 ,64 ,68 ,73 ,71 
OLSSON,LB,75,83 ,62 ,67 ,71 ,72 ,76 
BASSONG,CB,74,69 ,35 ,49 ,42 ,73 ,81 
MARTIN,CB,74,66 ,57 ,59 ,60 ,75 ,75 
TURNER,CB,72,34 ,37 ,48 ,44 ,73 ,70 
BENNETT,CB,72,52 ,24 ,41 ,37 ,72 ,78 
WHITTAKER,RB,70,66 ,64 ,67 ,66 ,71 ,71 
TOFFOLO,LB,65,76 ,44 ,60 ,65 ,61 ,66 
RUDDY,GK,74,74 ,69 ,74 ,75 ,38 ,74 
MCGOVERN,GK,67,66 ,66 ,63 ,69 ,32 ,67 
JONES,GK,62,69 ,60 ,54 ,67 ,32 ,54 
