LUKAKU,ST,90,88 ,94 ,86 ,89 ,49 ,93 
LUKAKU,ST,89,87 ,92 ,84 ,87 ,46 ,92 
LUKAKU,ST,88,86 ,91 ,80 ,85 ,43 ,91 
LUKAKU,ST,87,85 ,89 ,75 ,82 ,40 ,90 
LUKAKU,ST,86,84 ,87 ,70 ,79 ,37 ,87 
LUKAKU,ST,85,83 ,84 ,70 ,78 ,37 ,86 
LUKAKU,ST,84,82 ,82 ,66 ,74 ,34 ,84 
NIASSE,ST,77,83 ,75 ,57 ,75 ,30 ,73 
VALENCIA,ST,76,85 ,76 ,66 ,74 ,43 ,70 
KONÉ,ST,75,77 ,73 ,62 ,74 ,35 ,74 
CALVERT-LEWIN,ST,63,81 ,61 ,47 ,65 ,30 ,59 
LOOKMAN,ST,61,84 ,59 ,40 ,65 ,17 ,55 
GUEYE,CM,84,80 ,70 ,75 ,81 ,83 ,84 
BARRY,CDM,83,40 ,70 ,84 ,71 ,84 ,82 
SCHNEIDERLIN,CDM,82,66 ,63 ,75 ,75 ,80 ,82 
BOLASIE,LM,82,91 ,75 ,74 ,88 ,34 ,83 
SCHNEIDERLIN,CDM,82,66 ,63 ,75 ,75 ,80 ,82 
GUEYE,CM,82,78 ,60 ,70 ,77 ,80 ,80 
DEULOFEU,RM,81,91 ,69 ,73 ,87 ,26 ,60 
MIRALLAS,LM,81,88 ,77 ,77 ,83 ,47 ,65 
BARKLEY,CAM,81,78 ,73 ,76 ,82 ,56 ,75 
MCCARTHY,CDM,81,72 ,67 ,76 ,76 ,78 ,81 
MCCARTHY,CDM,81,72 ,67 ,76 ,76 ,78 ,81 
BARRY,CDM,80,33 ,65 ,80 ,66 ,80 ,78 
BOLASIE,LM,78,89 ,68 ,68 ,84 ,31 ,79 
CLEVERLEY,CM,78,70 ,69 ,77 ,78 ,54 ,64 
LENNON,RM,78,89 ,65 ,71 ,84 ,38 ,63 
GIBSON,CM,77,59 ,68 ,78 ,71 ,74 ,74 
GUEYE,CM,76,74 ,58 ,68 ,75 ,78 ,78 
BEŠIĆ,CDM,76,72 ,50 ,64 ,74 ,76 ,75 
DOWELL,CAM,65,73 ,64 ,59 ,68 ,46 ,50 
MCALENY,LM,65,76 ,65 ,60 ,66 ,23 ,49 
DAVIES,CM,64,73 ,50 ,64 ,65 ,60 ,70 
DAVIES,CM,64,73 ,47 ,59 ,65 ,56 ,68 
DAVIES,CM,58,71 ,40 ,54 ,58 ,55 ,64 
CONNOLLY,CDM,57,63 ,38 ,51 ,54 ,56 ,55 
KINSELLA,LW,56,65 ,56 ,56 ,56 ,31 ,45 
COLEMAN,RWB,86,83 ,80 ,83 ,85 ,87 ,86 
BAINES,LB,85,77 ,80 ,86 ,81 ,84 ,80 
COLEMAN,RB,84,81 ,75 ,77 ,81 ,84 ,81 
WILLIAMS,CB,83,70 ,43 ,56 ,62 ,82 ,82 
BAINES,LB,83,75 ,75 ,81 ,77 ,80 ,74 
JAGIELKA,CB,82,67 ,46 ,58 ,55 ,83 ,81 
COLEMAN,RB,82,79 ,68 ,72 ,78 ,81 ,78 
COLEMAN,RB,82,79 ,68 ,72 ,78 ,81 ,78 
FUNES MORI,CB,77,72 ,50 ,61 ,65 ,76 ,79 
OVIEDO,LB,72,76 ,61 ,67 ,75 ,69 ,67 
GARBUTT,LB,70,74 ,52 ,69 ,68 ,66 ,69 
BROWNING,RB,67,73 ,34 ,47 ,54 ,68 ,66 
HOLGATE,RB,65,80 ,42 ,52 ,61 ,64 ,69 
PENNINGTON,CB,64,58 ,33 ,41 ,48 ,64 ,69 
FOULDS,CB,57,58 ,26 ,45 ,48 ,56 ,56 
KENNY,RB,57,62 ,33 ,50 ,51 ,57 ,60 
STEKELENBURG,GK,81,82 ,77 ,83 ,80 ,38 ,78 
STEKELENBURG,GK,76,78 ,73 ,81 ,76 ,35 ,74 
ROBLES,GK,75,76 ,74 ,75 ,75 ,49 ,74 
GRIFFITHS,GK,58,59 ,56 ,64 ,60 ,47 ,54 
