SABORÍO,ST,71,66 ,71 ,53 ,66 ,46 ,69 
ROLFE,CF,68,75 ,64 ,64 ,70 ,44 ,63 
IGBOANANIKE,ST,67,90 ,65 ,50 ,69 ,29 ,61 
KAMARA,ST,67,80 ,64 ,45 ,59 ,25 ,81 
MULLINS,ST,66,67 ,65 ,42 ,60 ,21 ,67 
SARVAS,CM,73,72 ,64 ,67 ,73 ,69 ,77 
ACOSTA,CAM,71,87 ,63 ,66 ,78 ,34 ,58 
NEAGLE,LM,69,85 ,68 ,59 ,69 ,54 ,71 
SAM,RM,69,77 ,66 ,64 ,70 ,32 ,65 
LE TOUX,RM,69,72 ,70 ,67 ,69 ,43 ,71 
DELEON,CM,67,74 ,63 ,66 ,67 ,48 ,66 
NYARKO,RM,66,85 ,60 ,58 ,69 ,53 ,56 
AGUILAR,LM,64,78 ,59 ,57 ,68 ,20 ,56 
JEFFREY,CM,63,68 ,58 ,59 ,63 ,54 ,70 
MANCINI,CAM,60,59 ,54 ,57 ,64 ,30 ,47 
VINCENT,LM,58,69 ,58 ,58 ,54 ,33 ,63 
BÜSCHER,CAM,57,59 ,53 ,55 ,59 ,31 ,42 
MARTIN,CAM,56,69 ,47 ,57 ,58 ,41 ,51 
BIRNBAUM,CB,72,54 ,31 ,48 ,50 ,68 ,82 
BIRNBAUM,CB,71,54 ,31 ,48 ,50 ,68 ,77 
BOSWELL,CB,70,33 ,36 ,49 ,51 ,69 ,76 
FRANKLIN,RB,70,79 ,55 ,62 ,64 ,67 ,75 
OPARE,CB,67,67 ,35 ,47 ,51 ,66 ,75 
KEMP,LB,67,66 ,55 ,65 ,64 ,65 ,64 
KORB,RB,65,73 ,48 ,58 ,61 ,65 ,64 
MISHU,CB,58,64 ,27 ,40 ,41 ,56 ,62 
ROBINSON,CB,56,76 ,28 ,34 ,40 ,53 ,69 
HAMID,GK,76,77 ,74 ,65 ,79 ,52 ,70 
DYKSTRA,GK,65,66 ,64 ,63 ,64 ,55 ,63 
WORRA,GK,60,58 ,55 ,68 ,63 ,47 ,62 
HORTON,GK,59,60 ,58 ,56 ,62 ,44 ,60 
