DEVIĆ,ST,77,78 ,77 ,69 ,74 ,36 ,69 
AZMOUN,ST,77,82 ,76 ,64 ,75 ,39 ,67 
AZMOUN,ST,75,81 ,74 ,64 ,73 ,39 ,62 
POLOZ,ST,75,78 ,74 ,71 ,76 ,24 ,68 
POLOZ,ST,73,73 ,73 ,70 ,74 ,24 ,68 
BUKHAROV,ST,72,53 ,72 ,60 ,62 ,33 ,81 
NOBOA,CM,80,73 ,72 ,81 ,78 ,75 ,76 
GAŢCAN,CDM,75,66 ,47 ,69 ,68 ,74 ,75 
KALACHEV,RM,74,69 ,70 ,75 ,75 ,50 ,65 
KALACHEV,RWB,74,76 ,77 ,80 ,80 ,55 ,71 
EROKHIN,CAM,73,69 ,74 ,68 ,70 ,56 ,74 
MOGILEVETS,CDM,72,70 ,55 ,68 ,71 ,70 ,61 
DOUMBIA,LM,69,82 ,60 ,63 ,73 ,37 ,60 
PREPELIŢĂ,CM,69,61 ,64 ,68 ,66 ,65 ,72 
BAYRAMYAN,RM,67,74 ,54 ,67 ,74 ,36 ,40 
KIREEV,RM,64,69 ,53 ,60 ,62 ,38 ,61 
SIDENKO,CM,59,59 ,46 ,58 ,58 ,47 ,59 
STANKEVICH,CAM,59,60 ,47 ,59 ,61 ,42 ,50 
NAVAS,CB,82,50 ,42 ,60 ,50 ,86 ,82 
NAVAS,CB,78,45 ,39 ,56 ,46 ,82 ,78 
MEVLJA,CB,72,69 ,38 ,57 ,53 ,75 ,74 
KUDRYASHOV,LB,72,72 ,42 ,62 ,65 ,70 ,72 
GRANAT,CB,72,49 ,53 ,61 ,52 ,74 ,70 
TERENTYEV,RB,68,74 ,43 ,61 ,57 ,66 ,60 
MEVLJA,CB,61,54 ,37 ,54 ,52 ,59 ,68 
DZHANAEV,GK,75,76 ,68 ,72 ,77 ,59 ,76 
GOSHEV,GK,57,61 ,50 ,54 ,66 ,41 ,47 
MEDVEDEV,GK,53,46 ,58 ,54 ,54 ,23 ,52 
