DIABATÉ,ST,78,59 ,79 ,60 ,66 ,25 ,84 
WEBÓ,ST,74,67 ,77 ,80 ,77 ,38 ,74 
BIFOUMA,ST,74,93 ,70 ,54 ,75 ,27 ,70 
WEBÓ,ST,73,65 ,73 ,56 ,71 ,32 ,68 
RUSESCU,ST,71,70 ,72 ,66 ,64 ,29 ,67 
CARLOS,CDM,76,65 ,59 ,68 ,73 ,74 ,77 
NDIAYE,CAM,76,86 ,74 ,74 ,77 ,57 ,76 
LAWAL,CDM,75,76 ,70 ,72 ,74 ,67 ,85 
MAHER,CAM,74,71 ,69 ,75 ,76 ,52 ,54 
UMAR,RM,74,89 ,68 ,62 ,80 ,47 ,69 
BEKDEMIR,LM,73,79 ,69 ,70 ,77 ,49 ,61 
ÇAĞIRAN,CDM,72,59 ,57 ,62 ,69 ,68 ,77 
GÜVEN,CDM,71,64 ,57 ,67 ,68 ,68 ,74 
KILIÇASLAN,LM,71,75 ,71 ,70 ,74 ,32 ,63 
DELARGE,LM,68,84 ,59 ,59 ,75 ,22 ,53 
TISDELL,LM,67,85 ,62 ,52 ,72 ,28 ,58 
ALTINAY,CDM,67,74 ,50 ,60 ,69 ,64 ,70 
KAÇAR,CM,56,68 ,45 ,53 ,54 ,57 ,66 
PINTO,LB,74,82 ,59 ,72 ,73 ,68 ,69 
DEMIR,CB,74,66 ,35 ,57 ,58 ,73 ,78 
SZUKAŁA,CB,73,44 ,36 ,56 ,45 ,73 ,80 
PROCHÁZKA,CB,71,68 ,61 ,59 ,63 ,72 ,68 
SORO,CB,69,73 ,45 ,55 ,59 ,68 ,74 
ÇÜRÜKSU,CB,68,51 ,29 ,35 ,36 ,72 ,70 
VRŠAJEVIČ,RB,66,76 ,54 ,68 ,66 ,63 ,66 
BAYIR,RB,64,75 ,37 ,52 ,61 ,58 ,50 
KAYA,CB,63,57 ,31 ,41 ,42 ,63 ,69 
KARCEMARSKAS,GK,78,77 ,79 ,66 ,80 ,37 ,77 
MORAES,GK,74,75 ,73 ,64 ,76 ,45 ,77 
ARIKAN,GK,72,79 ,65 ,62 ,76 ,46 ,69 
