MOLINA,ST,73,33 ,75 ,57 ,59 ,37 ,80 
ŠĆEPOVIĆ,ST,73,58 ,72 ,58 ,65 ,35 ,65 
SOLA,ST,72,59 ,70 ,62 ,71 ,46 ,63 
CHULI,ST,69,81 ,65 ,60 ,70 ,28 ,62 
LACEN,CM,75,64 ,60 ,75 ,74 ,67 ,74 
PACHECO,LM,74,76 ,66 ,72 ,82 ,30 ,57 
FAURLÍN,CDM,74,49 ,61 ,75 ,69 ,68 ,73 
FUSTER,CAM,73,64 ,70 ,72 ,71 ,52 ,62 
KADIR,RM,73,69 ,68 ,74 ,73 ,38 ,62 
PORTILLO,RM,72,68 ,63 ,72 ,77 ,22 ,52 
MORA,CM,71,51 ,64 ,76 ,59 ,63 ,71 
CASTILLÓN,RM,71,86 ,66 ,63 ,75 ,22 ,59 
YODA,RM,71,88 ,62 ,62 ,74 ,46 ,67 
ANTON,CM,70,59 ,60 ,71 ,66 ,59 ,64 
BUENDÍA,CAM,70,71 ,61 ,70 ,73 ,60 ,55 
SUÁREZ,RB,75,83 ,66 ,67 ,70 ,70 ,81 
DÍAZ,CB,74,37 ,49 ,54 ,47 ,75 ,71 
CALA,CB,73,64 ,54 ,64 ,62 ,72 ,71 
GOROSITO,CB,72,69 ,50 ,61 ,56 ,71 ,78 
MOLINERO,RB,72,78 ,55 ,66 ,69 ,67 ,74 
BERGH,LB,71,77 ,40 ,59 ,64 ,71 ,71 
PEÑA,LB,69,69 ,34 ,60 ,60 ,69 ,72 
FELTSCHER,RB,68,63 ,43 ,53 ,51 ,70 ,83 
GUAITA,GK,75,74 ,74 ,73 ,80 ,51 ,71 
ALBERTO,GK,69,77 ,63 ,63 ,71 ,58 ,66 
