PAZZINI,ST,76,68 ,71 ,56 ,69 ,26 ,66 
GOMEZ,RW,74,84 ,68 ,66 ,76 ,30 ,67 
SILIGARDI,RW,73,80 ,68 ,68 ,78 ,26 ,61 
TROIANIELLO,RW,68,84 ,60 ,61 ,71 ,27 ,67 
LUPPI,LW,67,74 ,60 ,58 ,71 ,26 ,56 
GANZ,ST,67,74 ,66 ,53 ,63 ,25 ,57 
CAPPELLUZZO,ST,56,56 ,55 ,34 ,49 ,22 ,65 
RÔMULO,CM,74,81 ,65 ,73 ,76 ,69 ,71 
GRECO,CM,73,71 ,62 ,72 ,69 ,68 ,70 
VALOTI,CAM,72,76 ,61 ,72 ,75 ,33 ,47 
ZUCULINI,CM,72,69 ,57 ,71 ,71 ,64 ,67 
ZUCULINI,CM,71,72 ,62 ,66 ,73 ,64 ,61 
FOSSATI,CM,68,69 ,62 ,65 ,70 ,51 ,66 
BESSA,CM,68,74 ,59 ,70 ,75 ,39 ,54 
FARES,LM,67,77 ,61 ,62 ,69 ,35 ,64 
ZACCAGNI,CM,59,55 ,49 ,60 ,57 ,40 ,45 
CHERUBIN,CB,73,52 ,19 ,40 ,48 ,76 ,72 
BIANCHETTI,CB,73,65 ,35 ,40 ,48 ,74 ,75 
PISANO,RB,73,71 ,43 ,59 ,66 ,74 ,78 
SOUPRAYEN,LB,72,71 ,37 ,62 ,66 ,70 ,76 
CARACCIOLO,CB,70,66 ,19 ,43 ,57 ,69 ,74 
FERRARI,RB,69,76 ,32 ,51 ,62 ,67 ,66 
ALBERTAZZI,LB,68,69 ,39 ,53 ,52 ,72 ,70 
BOLDOR,CB,63,55 ,19 ,27 ,39 ,65 ,67 
COPPOLA,GK,68,72 ,62 ,58 ,66 ,34 ,75 
NICOLAS,GK,63,65 ,61 ,60 ,64 ,45 ,62 
